relative_path,source_partition,sniffed_format,size_bytes,sha256,cleaner_name,status,notes
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030522.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,1900544,743ac9b18b3e849b73b3deb8c68f0900325bbfc2234259d8d6373f50aa5a4493,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030523.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,5505024,3ca7ea874f0331e48d519ed2a8be6f68970925854c25164a3bea16b29166d3ee,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030526.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,5898240,bafd6d56431170614017181a0cac274bbde90fdcd8d736c5f854ee28284a2ed5,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030527.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,5832704,919696756ed59e01b0c12a23fee239b7bffbff73e1aeed090bcd6938a34a4090,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030531.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,6029312,a2d38012ce30eb93e57905a8518ad7800a90e6f4ae97d5664125add6f6dcd06f,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030605.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,1507328,9816fb990e4307e870ac375b28781e9e94ebaaa0c1ebe6bb3123802595fb4c23,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030607.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,2686976,6bd40ef54181ff95ed64af0f63e86585b4ca807b9267664e0e62119519c35517,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030608.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,3014656,1346f9252897236dfbca4723a0720f32f74bfed9db5194ddfab50009db114a95,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030612.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,2883584,2e951d5b63bafde68b745293ccce2b7941afd45623c5a07f7887bab316c440d6,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030616.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,8388608,75d530e95af9a1288e3b3034a06b15f8860c3f9c3ec5f838bd6b5176efbe50bb,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030617.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,12320768,ee4cf41bf7288816b53d9424f261c0991a93308844f6313678371c56b3498841,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030618.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,5373952,0c57e5613c081ee7282dadabef8bc8ac89faf09e2fa22cb40e00fdf356c12616,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030619.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,5767168,c91d3af9ec194764b60e1a3c18498f48816767a0687feb4526003a3795d56c43,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030621.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,5373952,2b4af9e9069404bdda53aa04d2523471efcf8ad7bed01c6c348ad64da6ef4022,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030624.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,3604480,b6255b8c959895666e2d36b7ac31a5c74e216386d9936a6427a8d95a35183514,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030625.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,2818048,50dc7581a5e53b68e06de8fd04349f6e8b9ae7e6cdfd04f7691fd2f6380ef132,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030704.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,13893632,705abc66c7e0ca7a6d9bb787ab8d08a41032dc76674c1b9ad4f9be7a6e24de8b,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030713.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,4063232,c8c9ce59eaef5af8d70ec763c710c3b9fbb0c5a18dba50ced16d0722d368d08b,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030803.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,9109504,79f0788af833ddca48dd8cc678ee99f4a357460a1570ff649d7b722c5cc896a8,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030804.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,9437184,adca5dd4346fd456caab47a5a6b6ad10ad1d77a624abecfc5d612907bac488ce,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030806.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,13893632,35d4be62756ee95ba3ca0831b64e7d7701d58857492a7b2b2626d40fcd75b813,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030807.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,2752512,56c55b4d2a349312fff0e5a962cfa0aa32ecd594c4193e37504c3ff9cd6534ab,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030808.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,131072,c37c100362cfe05c55a9367c7c4055844bd84a617f580403c23ff30a9fbda542,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030809.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,10485760,aa8d5bfe8bc39e10e8ceff4e87df7b715652832fc677cf84ed5a237dc2bee55d,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030810.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,2621440,8ecacb75ec7b2c4cfee203efb424d47c319ddd48d2513e58da6141039b5a0fec,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030811.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,2883584,9d97f06f6264af0573efb4dde249365722ae56b03302091ac4d7e619774f2e82,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030812.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14024704,d0494f3a951af16f479cb4ab12d79ab2c9f5af74c7c68ab5cdd1e4dd4df3812e,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030813.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,6160384,c6aef04d318c06d02d09fffadb2a00f5bc346e3a9e67436a6d6edcd59ff5a5bd,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030814.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14024704,697dec9c4a0a984df74671ccb6ec6f91c593abd89e94e98e2a78ea75c2ba11b2,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030817.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14155776,91f6298ad5f8d40655777d76e3edf93a4ac19bbe51b1ef54eae8f86ff5ec5a36,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030819.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,3866624,c0a73fe7072d3cb0bd66dea58a8a27cf6b80f7f36e4bc9f0d195defb4297ff5d,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030820.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14024704,a33a3d881d8bf13baf74086e6fdb5a09fdfb3b46a57eb4dbb953af4fb3760d71,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030824.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14024704,505b0a0fa3b82ea8a45ec06a1ca839a12d236ce365eb70f0eda9d4ab23568dbc,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030825.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14548992,866a9b8d8ee1ab483f193424a774aaebf9c4e11f54ef9f5a283b845518f73090,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030830.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14221312,733230c8aa192311193409dfbf7561614d48520ab250a7cd7a610d41971874e0,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20031013.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14155776,a4631160c14bebd3095fa5befc1c1681ee766ecdcd98d62032d349bbe7f2423d,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20031028.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14286848,32398154d531ad4efb86442bfa6da46bf65addbff532824f041c33e4860d66bc,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20031102.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14024704,cea63d5ce23e62b793efe29621b33951549f534e17f9c8e1c45c1c8160e33b70,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20041027.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,3604480,80fb3d6201c3358cfc29be24945631f7ed10400e891bfffcba3165f861aee163,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20041028.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,4980736,d07663097c2749014f7f23717f838436f03c5d8ad2c5eaf2ba4e3bf6bce3fa89,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20041029.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,6029312,66bee7f0ac9a757d848f64c68ecae3e865107173d9c9d284645d7f48230b07bf,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20041101.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,5373952,f661b8f29771a04487d34ced8d9da02d3f831b2a9884f619e876ad9304f9db5d,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20041104.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,9699328,51f007b2faff6ef77c13abbd5b7a236c42ae85da01e55dd6dac72ad187fbc341,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20041108.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,4784128,ba1efd243f93cc8faa98820185b38c6f76d764144045c4b264474bf16f930f64,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20041110.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,3407872,bdbf45b92ea34fe2e2c896fb36d2fdc3d3defa3a823e220ac63c95ec2a457920,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20041113.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,7077888,a84b238c3dd90593ad13329544afc07ec360e8c63f33e1783243cd67438ef206,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20041116.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,3735552,07c1276f6068dfed9ff26ee32b96e95cfa60e8bd82bec28ab84adb550b34cda2,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20041118.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,5898240,0737fd1229aec77714936213f3b6f787502330f7cec526f1b2666ea481ad2016,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20041226.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14155776,48f14fd121821935b46fe2e4a5765e2b27cb6ebd0850b29ccb01b5126e72bbbc,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050102.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,12451840,cc45d00462c69b56cebc49296bf45b01621fa64ddfd36533f34332a1b3f03624,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050105.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,5832704,d10e6036a8d5d46ede2005e772a9f5533d2617ba48bcb1537853a4646d8b085a,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050106.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,1769472,9173cb72babcfd5d92ed26eff9087971d058653bc2dfee28afdf7f1712356f01,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050107.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,327680,eddecb462813602c37d60ec8a53bbc5c086329a1192faa33e30ed529cdcd0f2d,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050110.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,6029312,9b44d32fff57311da748440ae8dc665d4a2255d5e118f48f5800f88b3fddbe1a,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050112.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,9502720,358fa7a0ab3c0bddbddaa2ffcef4d78d6e72250aca8106938f7f68ebdc5b6987,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050114.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,5046272,a062c21b1f60beabe85df1cc9e55e3446fb652f7ff2db4a03ddd69598aff0478,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050115.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,6225920,e36b7296b5d0c878eeb50ae416e38cbf5f64eb168ac48be625165ee296cab685,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050116.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,1900544,c0bb75705d17e844120886215ebb5cbd30e5fa3d91008912ce3debd5d55b33fe,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050118.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,6815744,0639fedcfa5f55d65fac83dc0c825bfac5e8db590e28ebb1120e4dfddd3eb5d3,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050128.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,3407872,0b3cdc45fdb4d063e5adb18fb772b28326506c79af216bc01630118a662b39cc,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050129.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,589824,af7ec63b8d0f4806c709dd250f26b9ea6534d84f89a69abc3c0f21502891f34e,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050130.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,655360,707685f766a176b6e46c60340313dcae1d995b00611e1aa5fca873bad53f2979,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050131.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,3932160,616f1b84953613052530c4243c0a3219743aee30bb0a81efc84098f3e415146e,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050201.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,10682368,8c93cf64f272dbe77a74544155d86bc0d777922f672c819f694aeda997e01571,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050202.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,4456448,a5f101e69732225bcf0d041086d4b4dccde5b25c4c703b08e33e3a4568a01b77,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050203.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,1835008,12c004cbf21d1772bfb76dd65bc7ef4af54670769ebaac049faa6af3e052ece3,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050205.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14024704,3d60703126086955cc2daecef9e7efc3c6e6103962ce39bca396feb5bfdc4e6b,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050206.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14024704,932f11aa547fdba405c16e30926b60ec66a577f8cf9034ff07d33021017640da,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050208.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,4587520,a72bb8a5578f8282411ee9381d7297bced69879f48dba889c0d16f2ab8593354,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050210.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14417920,676fe03f8f80b34a11a4b1425e9e1b6212a789a45430ca91721eab4d14257aec,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050212.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,5570560,15bda9b43a91b2190a7c630b1565a1115d3603f1a795a54052c6febd05ca3ca6,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050215.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,6160384,67d24e1fc8a9b6695bd608a14b80779534146a29014b3c0cd4de73248c580d17,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050217.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,6815744,a21784a4b6128e563f9099cae26d29435be74ff7cdd4b8e40b863fdc29db3498,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050218.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14024704,61f6d04c1a774ba42ccbe80ff0699b75f42a3f9186432fa6a9f2f1cf1dbfef06,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050220.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14483456,328674ade184dd076de7afd24b155ad6883219fdf2efd81b4f7fde292bb80fa2,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050225.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,4259840,a2aa3f2a936fb2023fa0d4b0a00ada0416d7e3c68993b628bd53812a83a65b2a,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050303.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14024704,9d1d9282c2e2097adcd8e5b882c05141e9336659da2bf4a0d2f617ee296717b9,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050308.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,3276800,447cc0ba7e8edb5b00b91e979cdc8031876a0d45fedaa6c70eafd1989e9c6dec,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050312.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,9764864,85f86a0c0f7e8a0101c6a10d624430164da66a0157d52ad0cc77bb89662511b8,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050318.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14286848,98808cd96bbb3a3ab8502f60ba73f250750cb200e445fbe1932655fce7cac3ac,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050322.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,12779520,90cf8004fe95caad40c463ff425a1510540acfad65af4f675a012a88393add99,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050323.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14024704,a454d6d2c42c73e98a32a41dab97b30563911a4d082c03a752bd82eddbb67286,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050324.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,10092544,ae141a16c181d7a62c7be3ad478bda7b5e0af0f2208986df53607e9f0432cf0d,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050325.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,10485760,86e5f5d08f8d4fb4bfa5444ff2ed52e3471053ccb86ea86a5fef07d5d7fda695,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050326.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,4980736,dc3fb0d2435ec6ee48f5f571126ba3512958f9e75bad77cdff4ed7bb0ac5ca69,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050327.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,6422528,f17d2d8dd76130a136a2c070f22cd79c22a6562388d57d6291afc875c5b92b6b,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20050328.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,9437184,38a50c03efd7eada8da1417b273cb1c7b7f344923b9230673e6d6b64d52b7f38,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
