date,month,product,variable,band,file_path,crs,resolution_m,width,height,valid_pixel_ratio,cloud_ratio,quality_flag,notes
2022-12-01,2022-12,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2022-12\taihu_s2_l2a_2022-12_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.001005754888159421,Q00,
2022-12-01,2022-12,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2022-12\taihu_s2_l2a_2022-12_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.513,0.001005754888159421,Q00,
2022-12-01,2022-12,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-12\taihu_s2_l2a_2022-12_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.513,0.001005754888159421,Q00,
2022-12-01,2022-12,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-12\taihu_s2_l2a_2022-12_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.513,0.001005754888159421,Q00,
2022-12-01,2022-12,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2022-12\taihu_s2_l2a_2022-12_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.513,0.001005754888159421,Q00,
2022-12-01,2022-12,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2022-12\taihu_s2_l2a_2022-12_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.001005754888159421,Q00,
2022-12-01,2022-12,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2022-12\taihu_s2_l2a_2022-12_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.001005754888159421,Q00,
2023-01-01,2023-01,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2023-01\taihu_s2_l2a_2023-01_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0001487579801009886,Q00,
2023-01-01,2023-01,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2023-01\taihu_s2_l2a_2023-01_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0001487579801009886,Q00,
2023-01-01,2023-01,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2023-01\taihu_s2_l2a_2023-01_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0001487579801009886,Q00,
2023-01-01,2023-01,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2023-01\taihu_s2_l2a_2023-01_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0001487579801009886,Q00,
2023-01-01,2023-01,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2023-01\taihu_s2_l2a_2023-01_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0001487579801009886,Q00,
2023-01-01,2023-01,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2023-01\taihu_s2_l2a_2023-01_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.5138,0.0001487579801009886,Q00,
2023-01-01,2023-01,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-01\taihu_s2_l2a_2023-01_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5138,0.0001487579801009886,Q00,
2023-01-01,2023-01,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-01\taihu_s2_l2a_2023-01_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5138,0.0001487579801009886,Q00,
2023-01-01,2023-01,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2023-01\taihu_s2_l2a_2023-01_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.5138,0.0001487579801009886,Q00,
2023-01-01,2023-01,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2023-01\taihu_s2_l2a_2023-01_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.0001487579801009886,Q00,
2023-01-01,2023-01,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2023-01\taihu_s2_l2a_2023-01_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0001487579801009886,Q00,
2023-02-01,2023-02,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2023-02\taihu_s2_l2a_2023-02_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.003909613936299012,Q00,
2023-02-01,2023-02,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2023-02\taihu_s2_l2a_2023-02_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.003909613936299012,Q00,
2023-02-01,2023-02,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2023-02\taihu_s2_l2a_2023-02_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.003909613936299012,Q00,
2023-02-01,2023-02,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2023-02\taihu_s2_l2a_2023-02_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.003909613936299012,Q00,
2023-02-01,2023-02,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2023-02\taihu_s2_l2a_2023-02_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.003909613936299012,Q00,
2023-02-01,2023-02,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2023-02\taihu_s2_l2a_2023-02_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.5096,0.003909613936299012,Q00,
2023-02-01,2023-02,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-02\taihu_s2_l2a_2023-02_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5096,0.003909613936299012,Q00,
2023-02-01,2023-02,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-02\taihu_s2_l2a_2023-02_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5096,0.003909613936299012,Q00,
2023-02-01,2023-02,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2023-02\taihu_s2_l2a_2023-02_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.5096,0.003909613936299012,Q00,
2023-02-01,2023-02,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2023-02\taihu_s2_l2a_2023-02_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.003909613936299012,Q00,
2023-02-01,2023-02,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2023-02\taihu_s2_l2a_2023-02_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.003909613936299012,Q00,
2023-03-01,2023-03,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2023-03\taihu_s2_l2a_2023-03_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,4.985080508057161e-05,Q00,
2023-03-01,2023-03,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2023-03\taihu_s2_l2a_2023-03_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,4.985080508057161e-05,Q00,
2023-03-01,2023-03,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2023-03\taihu_s2_l2a_2023-03_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,4.985080508057161e-05,Q00,
2023-03-01,2023-03,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2023-03\taihu_s2_l2a_2023-03_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,4.985080508057161e-05,Q00,
2023-03-01,2023-03,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2023-03\taihu_s2_l2a_2023-03_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,4.985080508057161e-05,Q00,
2023-03-01,2023-03,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2023-03\taihu_s2_l2a_2023-03_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.513,4.985080508057161e-05,Q00,
2023-03-01,2023-03,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-03\taihu_s2_l2a_2023-03_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.513,4.985080508057161e-05,Q00,
2023-03-01,2023-03,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-03\taihu_s2_l2a_2023-03_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.513,4.985080508057161e-05,Q00,
2023-03-01,2023-03,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2023-03\taihu_s2_l2a_2023-03_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.513,4.985080508057161e-05,Q00,
2023-03-01,2023-03,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2023-03\taihu_s2_l2a_2023-03_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,4.985080508057161e-05,Q00,
2023-03-01,2023-03,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2023-03\taihu_s2_l2a_2023-03_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,4.985080508057161e-05,Q00,
2023-04-01,2023-04,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2023-04\taihu_s2_l2a_2023-04_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.2442792725516302e-05,Q00,
2023-04-01,2023-04,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2023-04\taihu_s2_l2a_2023-04_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.2442792725516302e-05,Q00,
2023-04-01,2023-04,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2023-04\taihu_s2_l2a_2023-04_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.2442792725516302e-05,Q00,
2023-04-01,2023-04,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2023-04\taihu_s2_l2a_2023-04_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.2442792725516302e-05,Q00,
2023-04-01,2023-04,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2023-04\taihu_s2_l2a_2023-04_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.2442792725516302e-05,Q00,
2023-04-01,2023-04,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2023-04\taihu_s2_l2a_2023-04_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.5134,2.2442792725516302e-05,Q00,
2023-04-01,2023-04,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-04\taihu_s2_l2a_2023-04_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5134,2.2442792725516302e-05,Q00,
2023-04-01,2023-04,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-04\taihu_s2_l2a_2023-04_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5134,2.2442792725516302e-05,Q00,
2023-04-01,2023-04,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2023-04\taihu_s2_l2a_2023-04_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.5134,2.2442792725516302e-05,Q00,
2023-04-01,2023-04,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2023-04\taihu_s2_l2a_2023-04_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,2.2442792725516302e-05,Q00,
2023-04-01,2023-04,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2023-04\taihu_s2_l2a_2023-04_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.2442792725516302e-05,Q00,
2023-05-01,2023-05,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2023-05\taihu_s2_l2a_2023-05_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.003997796236919625,Q00,
2023-05-01,2023-05,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2023-05\taihu_s2_l2a_2023-05_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.003997796236919625,Q00,
2023-05-01,2023-05,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2023-05\taihu_s2_l2a_2023-05_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.003997796236919625,Q00,
2023-05-01,2023-05,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2023-05\taihu_s2_l2a_2023-05_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.003997796236919625,Q00,
2023-05-01,2023-05,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2023-05\taihu_s2_l2a_2023-05_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.003997796236919625,Q00,
2023-05-01,2023-05,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2023-05\taihu_s2_l2a_2023-05_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.5084,0.003997796236919625,Q00,
2023-05-01,2023-05,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-05\taihu_s2_l2a_2023-05_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5084,0.003997796236919625,Q00,
2023-05-01,2023-05,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-05\taihu_s2_l2a_2023-05_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5084,0.003997796236919625,Q00,
2023-05-01,2023-05,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2023-05\taihu_s2_l2a_2023-05_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.5084,0.003997796236919625,Q00,
2023-05-01,2023-05,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2023-05\taihu_s2_l2a_2023-05_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.003997796236919625,Q00,
2023-05-01,2023-05,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2023-05\taihu_s2_l2a_2023-05_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.003997796236919625,Q00,
2023-06-01,2023-06,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2023-06\taihu_s2_l2a_2023-06_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.06532163501107442,Q00,
2023-06-01,2023-06,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2023-06\taihu_s2_l2a_2023-06_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.06532163501107442,Q00,
2023-06-01,2023-06,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2023-06\taihu_s2_l2a_2023-06_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.06532163501107442,Q00,
2023-06-01,2023-06,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2023-06\taihu_s2_l2a_2023-06_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.06532163501107442,Q00,
2023-06-01,2023-06,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2023-06\taihu_s2_l2a_2023-06_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.06532163501107442,Q00,
2023-06-01,2023-06,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2023-06\taihu_s2_l2a_2023-06_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.4484,0.06532163501107442,Q00,
2023-06-01,2023-06,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-06\taihu_s2_l2a_2023-06_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.4484,0.06532163501107442,Q00,
2023-06-01,2023-06,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-06\taihu_s2_l2a_2023-06_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.4484,0.06532163501107442,Q00,
2023-06-01,2023-06,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2023-06\taihu_s2_l2a_2023-06_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.4484,0.06532163501107442,Q00,
2023-06-01,2023-06,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2023-06\taihu_s2_l2a_2023-06_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.06532163501107442,Q00,
2023-06-01,2023-06,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2023-06\taihu_s2_l2a_2023-06_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.06532163501107442,Q00,
2023-07-01,2023-07,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2023-07\taihu_s2_l2a_2023-07_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.014028334323729142,Q00,
2023-07-01,2023-07,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2023-07\taihu_s2_l2a_2023-07_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.014028334323729142,Q00,
2023-07-01,2023-07,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2023-07\taihu_s2_l2a_2023-07_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.014028334323729142,Q00,
2023-07-01,2023-07,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2023-07\taihu_s2_l2a_2023-07_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.5121,0.014028334323729142,Q00,
2023-07-01,2023-07,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2023-07\taihu_s2_l2a_2023-07_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.014028334323729142,Q00,
2023-07-01,2023-07,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2023-07\taihu_s2_l2a_2023-07_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.4979,0.014028334323729142,Q00,
2023-07-01,2023-07,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-07\taihu_s2_l2a_2023-07_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.4979,0.014028334323729142,Q00,
2023-07-01,2023-07,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-07\taihu_s2_l2a_2023-07_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.4979,0.014028334323729142,Q00,
2023-07-01,2023-07,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2023-07\taihu_s2_l2a_2023-07_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.4979,0.014028334323729142,Q00,
2023-07-01,2023-07,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2023-07\taihu_s2_l2a_2023-07_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.014028334323729142,Q00,
2023-07-01,2023-07,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2023-07\taihu_s2_l2a_2023-07_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.014028334323729142,Q00,
2023-08-01,2023-08,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2023-08\taihu_s2_l2a_2023-08_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.008239484062042206,Q00,
2023-08-01,2023-08,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2023-08\taihu_s2_l2a_2023-08_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.008239484062042206,Q00,
2023-08-01,2023-08,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2023-08\taihu_s2_l2a_2023-08_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.008239484062042206,Q00,
2023-08-01,2023-08,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2023-08\taihu_s2_l2a_2023-08_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.008239484062042206,Q00,
2023-08-01,2023-08,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2023-08\taihu_s2_l2a_2023-08_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.008239484062042206,Q00,
2023-08-01,2023-08,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2023-08\taihu_s2_l2a_2023-08_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.505,0.008239484062042206,Q00,
2023-08-01,2023-08,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-08\taihu_s2_l2a_2023-08_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.505,0.008239484062042206,Q00,
2023-08-01,2023-08,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-08\taihu_s2_l2a_2023-08_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.505,0.008239484062042206,Q00,
2023-08-01,2023-08,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2023-08\taihu_s2_l2a_2023-08_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.505,0.008239484062042206,Q00,
2023-08-01,2023-08,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2023-08\taihu_s2_l2a_2023-08_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.008239484062042206,Q00,
2023-08-01,2023-08,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2023-08\taihu_s2_l2a_2023-08_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.008239484062042206,Q00,
2023-09-01,2023-09,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2023-09\taihu_s2_l2a_2023-09_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0008148918455999415,Q00,
2023-09-01,2023-09,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2023-09\taihu_s2_l2a_2023-09_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0008148918455999415,Q00,
2023-09-01,2023-09,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2023-09\taihu_s2_l2a_2023-09_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0008148918455999415,Q00,
2023-09-01,2023-09,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2023-09\taihu_s2_l2a_2023-09_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0008148918455999415,Q00,
2023-09-01,2023-09,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2023-09\taihu_s2_l2a_2023-09_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0008148918455999415,Q00,
2023-09-01,2023-09,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2023-09\taihu_s2_l2a_2023-09_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.5126,0.0008148918455999415,Q00,
2023-09-01,2023-09,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-09\taihu_s2_l2a_2023-09_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5126,0.0008148918455999415,Q00,
2023-09-01,2023-09,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-09\taihu_s2_l2a_2023-09_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5126,0.0008148918455999415,Q00,
2023-09-01,2023-09,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2023-09\taihu_s2_l2a_2023-09_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.5126,0.0008148918455999415,Q00,
2023-09-01,2023-09,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2023-09\taihu_s2_l2a_2023-09_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.0008148918455999415,Q00,
2023-09-01,2023-09,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2023-09\taihu_s2_l2a_2023-09_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0008148918455999415,Q00,
2023-10-01,2023-10,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2023-10\taihu_s2_l2a_2023-10_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,1.012904804425957e-05,Q00,
2023-10-01,2023-10,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2023-10\taihu_s2_l2a_2023-10_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,1.012904804425957e-05,Q00,
2023-10-01,2023-10,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2023-10\taihu_s2_l2a_2023-10_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,1.012904804425957e-05,Q00,
2023-10-01,2023-10,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2023-10\taihu_s2_l2a_2023-10_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,1.012904804425957e-05,Q00,
2023-10-01,2023-10,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2023-10\taihu_s2_l2a_2023-10_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,1.012904804425957e-05,Q00,
