row_id,station_id,month,target_month,actual_provenance,prediction,actual,residual,dataset_split_frozen,fold_id,fold_role,source,in_fit_months,fit_month_max,predict_month_min,predictor_row_id_span,model_sha256,run_id,protocol
402,TAIHU_ST,2013-05,2013-05,chla_station_proxy_v1,7.042113563492062,6.3897,-0.652413563492062,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
403,TAIHU_WHOLE,2013-05,2013-05,chla_station_proxy_v1,7.02762314642857,8.5414,1.5137768535714295,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
404,TAIHU_WT,2013-05,2013-05,chla_station_proxy_v1,12.720724950000003,6.0088,-6.711924950000003,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
405,TAIHU_XK,2013-05,2013-05,chla_station_proxy_v1,4.811253356349206,3.4271,-1.384153356349206,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
406,TAIHU_ZS,2013-05,2013-05,chla_station_proxy_v1,13.070598059126985,16.1659,3.095301940873016,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
410,TAIHU_CT,2013-08,2013-08,chla_station_proxy_v1,7.9204825405302985,4.8065,-3.1139825405302988,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
411,TAIHU_ET,2013-08,2013-08,chla_station_proxy_v1,4.364512332738098,4.6147,0.2501876672619021,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
412,TAIHU_GH,2013-08,2013-08,chla_station_proxy_v1,10.38681460892857,7.7778,-2.609014608928569,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
413,TAIHU_ML,2013-08,2013-08,chla_station_proxy_v1,13.9186285593254,31.7714,17.8527714406746,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
414,TAIHU_ST,2013-08,2013-08,chla_station_proxy_v1,7.310061060173162,6.6888,-0.6212610601731621,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
415,TAIHU_WHOLE,2013-08,2013-08,chla_station_proxy_v1,13.355566640476193,9.9247,-3.430866640476193,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
416,TAIHU_WT,2013-08,2013-08,chla_station_proxy_v1,29.073757624603164,34.8691,5.795342375396839,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
417,TAIHU_XK,2013-08,2013-08,chla_station_proxy_v1,4.4189004517857144,4.2092,-0.2097004517857144,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
418,TAIHU_ZS,2013-08,2013-08,chla_station_proxy_v1,25.28985863234127,21.6337,-3.6561586323412705,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
422,TAIHU_CT,2013-11,2013-11,chla_station_proxy_v1,6.401911576190474,3.3776,-3.024311576190474,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
