grid_id,experimental_zone_id,centroid_x_m,centroid_y_m,water_area_m2
TH_G_231_3451,EXP_ZONE_06,231499.99999999974,3451500.0,1000000.0000008149
TH_G_231_3452,EXP_ZONE_06,231500.00000000023,3452499.9999999995,1000000.0000027649
TH_G_231_3453,EXP_ZONE_06,231499.99999999983,3453499.9999999995,1000000.0000005239
TH_G_231_3454,EXP_ZONE_06,231499.99999999968,3454499.9999999995,999999.9999989232
TH_G_231_3455,EXP_ZONE_06,231500.00000000052,3455499.9999999995,999999.9999999127
TH_G_231_3456,EXP_ZONE_06,231500.0000000005,3456500.0,999999.9999992142
TH_G_231_3457,EXP_ZONE_06,231499.99999999965,3457500.0,999999.9999989523
TH_G_231_3458,EXP_ZONE_06,231499.9999999998,3458499.999999999,1000000.000000844
TH_G_231_3459,EXP_ZONE_06,231500.0000000001,3459500.0000000005,1000000.0000012224
TH_G_231_3460,EXP_ZONE_06,231500.00000000032,3460499.9999999995,1000000.0000007858
TH_G_231_3461,EXP_ZONE_06,231499.99999999983,3461499.999999999,1000000.0000005239
TH_G_231_3462,EXP_ZONE_06,231499.9999999999,3462499.9999999995,1000000.0000006112
TH_G_231_3463,EXP_ZONE_06,231500.0000000004,3463500.0,1000000.000000291
TH_G_232_3424,EXP_ZONE_05,232499.99999999985,3424500.0,999999.9999993306
TH_G_232_3425,EXP_ZONE_05,232499.9999999998,3425500.0,1000000.0000012806
TH_G_232_3426,EXP_ZONE_07,232499.99999999988,3426500.0,1000000.0000010768
TH_G_232_3427,EXP_ZONE_05,232499.9999999995,3427500.0,999999.9999992433
TH_G_232_3428,EXP_ZONE_05,232499.99999999945,3428499.999999999,1000000.0000005821
TH_G_232_3429,EXP_ZONE_07,232500.00000000003,3429500.0000000005,1000000.0000012806
TH_G_232_3430,EXP_ZONE_07,232499.99999999988,3430499.9999999986,999999.9999992724
TH_G_232_3431,EXP_ZONE_05,232499.99999999948,3431499.999999999,1000000.000001688
TH_G_232_3432,EXP_ZONE_07,232499.99999999994,3432500.0,1000000.0000005821
TH_G_232_3433,EXP_ZONE_07,232499.99999999988,3433499.999999999,999999.9999988358
TH_G_232_3434,EXP_ZONE_05,232499.99999999965,3434499.9999999995,999999.9999995634
TH_G_232_3435,EXP_ZONE_07,232500.00000000035,3435500.0,1000000.0
TH_G_232_3436,EXP_ZONE_07,232500.0000000004,3436500.0,1000000.0000004366
TH_G_232_3437,EXP_ZONE_05,232499.99999999985,3437499.999999999,999999.9999995634
TH_G_232_3438,EXP_ZONE_07,232499.99999999994,3438500.0,999999.9999997672
TH_G_232_3439,EXP_ZONE_05,232499.99999999916,3439500.0,1000000.0000010768
TH_G_232_3440,EXP_ZONE_05,232499.99999999913,3440500.0,999999.9999985739
TH_G_232_3441,EXP_ZONE_05,232499.99999999968,3441499.9999999995,1000000.0000005239
TH_G_232_3442,EXP_ZONE_07,232500.0000000005,3442500.0,999999.9999988067
TH_G_232_3443,EXP_ZONE_07,232500.00000000058,3443499.999999999,1000000.0000013388
TH_G_232_3444,EXP_ZONE_08,232500.00000000026,3444500.0,1000000.0000001455
TH_G_232_3445,EXP_ZONE_08,232500.0000000002,3445500.0000000005,1000000.0000006403
TH_G_232_3446,EXP_ZONE_06,232499.99999999977,3446500.0,1000000.0000014843
TH_G_232_3447,EXP_ZONE_06,232499.99999999956,3447500.0,999999.9999994761
TH_G_232_3448,EXP_ZONE_06,232499.9999999998,3448500.0,1000000.0000000582
TH_G_232_3449,EXP_ZONE_06,232499.99999999968,3449499.9999999995,1000000.0000003783
TH_G_232_3450,EXP_ZONE_08,232500.00000000003,3450499.9999999995,1000000.0000000291
TH_G_232_3451,EXP_ZONE_08,232500.00000000044,3451499.999999999,999999.9999999127
TH_G_232_3452,EXP_ZONE_08,232500.0000000008,3452500.0,1000000.0000000873
TH_G_232_3453,EXP_ZONE_08,232500.00000000015,3453500.0000000005,1000000.0000002328
TH_G_232_3454,EXP_ZONE_06,232499.99999999956,3454500.0,999999.9999993888
TH_G_232_3455,EXP_ZONE_08,232500.00000000023,3455499.999999999,1000000.0000008149
TH_G_232_3456,EXP_ZONE_06,232499.99999999945,3456500.0000000005,999999.9999996217
TH_G_232_3457,EXP_ZONE_08,232499.99999999997,3457499.9999999995,999999.9999994179
TH_G_232_3458,EXP_ZONE_08,232500.00000000052,3458500.0,1000000.0000004948
TH_G_232_3459,EXP_ZONE_08,232500.00000000044,3459500.0,1000000.0000005821
TH_G_232_3460,EXP_ZONE_08,232500.00000000047,3460499.9999999995,999999.9999986903
TH_G_232_3461,EXP_ZONE_06,232499.9999999998,3461500.0000000005,999999.9999991269
TH_G_232_3462,EXP_ZONE_06,232499.9999999997,3462500.0,999999.9999999418
TH_G_232_3463,EXP_ZONE_06,232499.99999999956,3463500.0,999999.9999975262
TH_G_233_3424,EXP_ZONE_07,233500.00000000023,3424500.0000000005,999999.9999998254
TH_G_233_3425,EXP_ZONE_07,233500.00000000003,3425499.999999999,1000000.0000004366
TH_G_233_3426,EXP_ZONE_07,233500.00000000023,3426500.0000000005,999999.9999992724
TH_G_233_3427,EXP_ZONE_07,233499.99999999983,3427500.0000000005,1000000.0000002328
TH_G_233_3428,EXP_ZONE_07,233499.99999999962,3428499.999999999,1000000.0000000873
TH_G_233_3429,EXP_ZONE_07,233499.99999999997,3429500.0000000005,999999.9999993306
TH_G_233_3430,EXP_ZONE_07,233500.0000000001,3430499.999999999,999999.9999988358
TH_G_233_3431,EXP_ZONE_07,233499.9999999995,3431499.999999999,999999.9999996508
TH_G_233_3432,EXP_ZONE_07,233499.9999999995,3432500.0,999999.9999997381
TH_G_233_3433,EXP_ZONE_07,233499.9999999997,3433500.0000000005,999999.9999996217
TH_G_233_3434,EXP_ZONE_07,233499.99999999977,3434499.999999999,1000000.0000009022
TH_G_233_3435,EXP_ZONE_07,233500.00000000023,3435500.0,999999.999999709
TH_G_233_3436,EXP_ZONE_07,233500.0000000003,3436500.0,999999.9999998836
TH_G_233_3437,EXP_ZONE_07,233499.99999999974,3437499.9999999995,999999.9999992142
TH_G_233_3438,EXP_ZONE_07,233499.9999999996,3438500.0,1000000.0000009604
TH_G_233_3439,EXP_ZONE_07,233499.9999999996,3439500.0,1000000.0000006985
TH_G_233_3440,EXP_ZONE_07,233499.99999999983,3440499.9999999995,1000000.0000006985
TH_G_233_3441,EXP_ZONE_07,233499.99999999994,3441500.0,1000000.0000018335
TH_G_233_3442,EXP_ZONE_07,233500.00000000055,3442499.9999999995,999999.9999993597
TH_G_233_3443,EXP_ZONE_07,233500.00000000084,3443500.0,1000000.000001397
TH_G_233_3444,EXP_ZONE_08,233500.00000000058,3444500.0,1000000.0000003492
TH_G_233_3445,EXP_ZONE_08,233500.00000000026,3445500.0000000005,999999.9999985157
TH_G_233_3446,EXP_ZONE_08,233499.99999999994,3446499.9999999995,1000000.0000001164
TH_G_233_3447,EXP_ZONE_08,233500.00000000017,3447500.0,1000000.0000004075
TH_G_233_3448,EXP_ZONE_08,233500.0,3448499.9999999995,999999.9999998836
TH_G_233_3449,EXP_ZONE_08,233499.99999999988,3449500.0,1000000.0000009604
TH_G_233_3450,EXP_ZONE_08,233500.00000000044,3450499.9999999995,1000000.0000000291
TH_G_233_3451,EXP_ZONE_08,233500.00000000035,3451500.0000000005,999999.9999999709
TH_G_233_3452,EXP_ZONE_08,233500.00000000006,3452500.0,999999.9999988067
TH_G_233_3453,EXP_ZONE_08,233499.99999999974,3453500.0,1000000.0000005239
TH_G_233_3454,EXP_ZONE_08,233500.0000000001,3454500.0,999999.9999991851
TH_G_233_3455,EXP_ZONE_08,233500.00000000023,3455500.0,1000000.000001135
TH_G_233_3456,EXP_ZONE_08,233500.00000000006,3456500.0,1000000.0000009895
TH_G_233_3457,EXP_ZONE_08,233500.00000000055,3457499.9999999995,1000000.0000001164
TH_G_233_3458,EXP_ZONE_08,233500.0000000004,3458500.0,1000000.0000005821
TH_G_233_3459,EXP_ZONE_08,233500.00000000055,3459500.0,999999.9999998836
TH_G_233_3460,EXP_ZONE_08,233500.0000000001,3460500.0000000005,999999.9999998836
TH_G_233_3461,EXP_ZONE_08,233499.9999999993,3461499.9999999995,1000000.0000002619
TH_G_233_3462,EXP_ZONE_08,233499.99999999933,3462499.9999999995,1000000.0000010477
TH_G_233_3463,EXP_ZONE_08,233499.99999999948,3463500.0,999999.9999991851
TH_G_234_3424,EXP_ZONE_07,234499.99999999985,3424500.0,999999.9999977008
TH_G_234_3425,EXP_ZONE_07,234499.99999999948,3425499.9999999995,999999.9999988358
TH_G_234_3426,EXP_ZONE_07,234499.99999999983,3426499.9999999995,1000000.0000001746
TH_G_234_3427,EXP_ZONE_07,234500.0000000006,3427499.9999999995,1000000.0000007567
TH_G_234_3428,EXP_ZONE_07,234500.00000000032,3428499.999999999,1000000.000001106
TH_G_234_3429,EXP_ZONE_07,234500.00000000047,3429499.999999999,1000000.0000015425
TH_G_234_3430,EXP_ZONE_07,234500.00000000015,3430500.0,1000000.0000012806
TH_G_234_3431,EXP_ZONE_07,234499.9999999997,3431499.9999999995,1000000.0000009313
TH_G_234_3432,EXP_ZONE_07,234499.99999999945,3432500.0,1000000.0000013679
TH_G_234_3433,EXP_ZONE_07,234500.0,3433499.9999999995,999999.9999997381
TH_G_234_3434,EXP_ZONE_07,234500.00000000012,3434499.999999999,999999.9999999418
TH_G_234_3435,EXP_ZONE_07,234500.00000000006,3435500.0,1000000.0000010186
TH_G_234_3436,EXP_ZONE_07,234500.0000000003,3436500.0,999999.9999998254
TH_G_234_3437,EXP_ZONE_07,234500.00000000032,3437499.9999999995,1000000.0000004657
TH_G_234_3438,EXP_ZONE_07,234500.00000000015,3438500.0,1000000.0000020955
TH_G_234_3439,EXP_ZONE_07,234500.00000000006,3439499.9999999995,999999.9999999127
TH_G_234_3440,EXP_ZONE_07,234499.9999999998,3440500.0,999999.9999992433
TH_G_234_3441,EXP_ZONE_07,234500.00000000026,3441500.0,1000000.0000006985
TH_G_234_3442,EXP_ZONE_07,234500.00000000064,3442499.9999999995,999999.9999982538
TH_G_234_3443,EXP_ZONE_07,234500.00000000084,3443499.9999999995,999999.9999998545
TH_G_234_3444,EXP_ZONE_08,234500.00000000035,3444500.0,1000000.0000005239
TH_G_234_3445,EXP_ZONE_08,234500.0000000001,3445500.000000001,999999.9999998545
TH_G_234_3446,EXP_ZONE_08,234500.00000000067,3446500.0000000005,1000000.000001106
TH_G_234_3447,EXP_ZONE_08,234500.00000000052,3447500.0000000005,1000000.0000003492
TH_G_234_3448,EXP_ZONE_08,234500.00000000006,3448500.0000000005,999999.9999995052
TH_G_234_3449,EXP_ZONE_08,234499.99999999988,3449499.9999999995,999999.9999997963
TH_G_234_3450,EXP_ZONE_08,234500.00000000006,3450500.0,999999.9999988358
TH_G_234_3451,EXP_ZONE_08,234500.0000000002,3451500.0,1000000.0000002037
TH_G_234_3452,EXP_ZONE_08,234500.00000000044,3452499.999999999,1000000.0000001164
TH_G_234_3453,EXP_ZONE_08,234499.9999999999,3453499.9999999995,1000000.0000016589
TH_G_234_3454,EXP_ZONE_08,234499.99999999956,3454500.0,999999.9999997381
TH_G_234_3455,EXP_ZONE_08,234500.00000000052,3455500.0000000005,1000000.0000000873
TH_G_234_3456,EXP_ZONE_08,234500.00000000047,3456500.0,999999.9999983702
TH_G_234_3457,EXP_ZONE_08,234500.00000000035,3457500.0000000005,999999.9999993597
TH_G_234_3458,EXP_ZONE_08,234500.00000000015,3458500.0,999999.9999997672
TH_G_234_3459,EXP_ZONE_08,234500.00000000026,3459499.9999999995,999999.9999996508
TH_G_234_3460,EXP_ZONE_08,234500.0,3460500.0,1000000.0000002037
TH_G_234_3461,EXP_ZONE_08,234499.99999999983,3461499.9999999995,1000000.0000001164
TH_G_234_3462,EXP_ZONE_08,234499.99999999994,3462500.0,1000000.0000020082
TH_G_234_3463,EXP_ZONE_08,234500.0000000005,3463499.9999999995,999999.9999995925
TH_G_235_3424,EXP_ZONE_07,235499.99999999942,3424500.0,1000000.0000001164
TH_G_235_3425,EXP_ZONE_07,235499.99999999927,3425499.9999999995,1000000.0000010477
TH_G_235_3426,EXP_ZONE_07,235499.99999999977,3426499.9999999995,999999.9999991269
TH_G_235_3427,EXP_ZONE_07,235500.00000000006,3427499.9999999995,999999.9999980791
TH_G_235_3428,EXP_ZONE_07,235500.00000000017,3428499.9999999995,999999.9999981374
TH_G_235_3429,EXP_ZONE_07,235500.00000000058,3429500.0,1000000.0000002619
TH_G_235_3430,EXP_ZONE_07,235500.00000000073,3430499.999999999,999999.9999986903
TH_G_235_3431,EXP_ZONE_07,235500.00000000015,3431499.999999999,1000000.0000000291
TH_G_235_3432,EXP_ZONE_07,235499.99999999983,3432500.0,1000000.0000004366
TH_G_235_3433,EXP_ZONE_07,235500.00000000038,3433499.9999999995,999999.999998603
TH_G_235_3434,EXP_ZONE_07,235499.99999999988,3434499.999999999,1000000.0000002037
TH_G_235_3435,EXP_ZONE_07,235499.99999999953,3435500.0000000005,1000000.0000006985
TH_G_235_3436,EXP_ZONE_07,235500.0000000003,3436499.9999999995,999999.9999978172
TH_G_235_3437,EXP_ZONE_07,235500.00000000073,3437499.9999999995,999999.9999995925
TH_G_235_3438,EXP_ZONE_07,235500.00000000084,3438499.9999999995,1000000.0000014552
TH_G_235_3439,EXP_ZONE_07,235499.9999999997,3439500.0,999999.9999995343
TH_G_235_3440,EXP_ZONE_07,235499.99999999965,3440500.0,1000000.0000003201
TH_G_235_3441,EXP_ZONE_07,235499.9999999998,3441500.0000000005,999999.9999997672
TH_G_235_3442,EXP_ZONE_07,235500.00000000003,3442500.0,999999.9999981083
TH_G_235_3443,EXP_ZONE_07,235500.00000000017,3443499.9999999995,999999.999999709
TH_G_235_3444,EXP_ZONE_08,235499.99999999977,3444500.0,999999.9999998545
TH_G_235_3445,EXP_ZONE_08,235500.0,3445500.0,999999.9999978754
TH_G_235_3446,EXP_ZONE_08,235500.0000000007,3446500.0000000005,999999.9999996799
TH_G_235_3447,EXP_ZONE_08,235500.00000000026,3447500.0,1000000.0000002328
TH_G_235_3448,EXP_ZONE_08,235500.00000000023,3448500.0,1000000.0
TH_G_235_3449,EXP_ZONE_08,235500.00000000035,3449500.0,1000000.0000015425
TH_G_235_3450,EXP_ZONE_08,235500.00000000015,3450500.0,1000000.0000008149
TH_G_235_3451,EXP_ZONE_08,235500.00000000032,3451500.0,999999.999999709
TH_G_235_3452,EXP_ZONE_08,235500.00000000017,3452500.0000000005,999999.9999978754
TH_G_235_3453,EXP_ZONE_08,235500.00000000023,3453499.9999999995,1000000.0000006694
TH_G_235_3454,EXP_ZONE_08,235500.00000000023,3454500.0,1000000.0000014261
TH_G_235_3455,EXP_ZONE_08,235500.0000000005,3455500.0,1000000.0
TH_G_235_3456,EXP_ZONE_08,235500.00000000058,3456500.0,1000000.000001397
TH_G_235_3457,EXP_ZONE_08,235500.0,3457500.0,1000000.0000007858
TH_G_235_3458,EXP_ZONE_08,235500.00000000058,3458500.0,1000000.0000008731
TH_G_235_3459,EXP_ZONE_08,235500.0000000001,3459499.9999999995,999999.9999997963
TH_G_235_3460,EXP_ZONE_08,235499.99999999994,3460500.0,999999.9999990687
TH_G_235_3461,EXP_ZONE_08,235499.99999999997,3461499.9999999995,999999.9999995052
TH_G_235_3462,EXP_ZONE_08,235500.0,3462500.0,999999.9999999418
TH_G_235_3463,EXP_ZONE_08,235500.00000000006,3463500.0000000005,999999.9999980791
TH_G_236_3424,EXP_ZONE_07,236499.99999999988,3424499.9999999995,999999.9999994179
TH_G_236_3425,EXP_ZONE_07,236499.99999999968,3425499.9999999995,1000000.0000006985
TH_G_236_3426,EXP_ZONE_07,236499.99999999977,3426500.0,1000000.0000004948
TH_G_236_3427,EXP_ZONE_07,236499.99999999983,3427499.9999999995,999999.9999995925
TH_G_236_3428,EXP_ZONE_07,236499.99999999956,3428499.999999999,1000000.0000012224
TH_G_236_3429,EXP_ZONE_07,236500.00000000003,3429499.9999999995,1000000.0000009895
TH_G_236_3430,EXP_ZONE_07,236500.00000000055,3430499.9999999995,999999.9999978754
TH_G_236_3431,EXP_ZONE_07,236500.00000000006,3431499.9999999986,1000000.0000006694
TH_G_236_3432,EXP_ZONE_07,236499.99999999936,3432500.0,1000000.000000844
TH_G_236_3433,EXP_ZONE_07,236500.00000000026,3433500.0000000005,999999.9999994761
TH_G_236_3434,EXP_ZONE_07,236500.00000000023,3434500.0,1000000.0000004366
TH_G_236_3435,EXP_ZONE_07,236499.99999999965,3435500.0,1000000.0000008731
TH_G_236_3436,EXP_ZONE_07,236499.9999999998,3436499.999999999,999999.9999986903
TH_G_236_3437,EXP_ZONE_07,236499.99999999994,3437499.9999999986,999999.9999993015
TH_G_236_3438,EXP_ZONE_07,236500.0000000003,3438500.0000000005,1000000.0000000582
TH_G_236_3439,EXP_ZONE_07,236500.0000000005,3439500.0,1000000.0000000873
TH_G_236_3440,EXP_ZONE_07,236500.00000000015,3440499.999999999,1000000.0000018626
TH_G_236_3441,EXP_ZONE_07,236500.00000000012,3441499.9999999995,1000000.0000010477
TH_G_236_3442,EXP_ZONE_07,236499.9999999996,3442500.000000001,999999.9999997381
TH_G_236_3443,EXP_ZONE_07,236499.99999999983,3443500.0000000005,1000000.0000002328
TH_G_236_3444,EXP_ZONE_08,236500.00000000003,3444500.0000000005,1000000.0000009895
TH_G_236_3445,EXP_ZONE_08,236499.99999999962,3445500.0,1000000.0000000582
TH_G_236_3446,EXP_ZONE_08,236499.9999999999,3446499.9999999995,999999.9999993888
TH_G_236_3447,EXP_ZONE_08,236500.00000000012,3447499.9999999995,999999.9999994761
TH_G_236_3448,EXP_ZONE_08,236500.0000000003,3448499.999999999,999999.9999990687
TH_G_236_3449,EXP_ZONE_08,236500.00000000055,3449499.999999999,1000000.0000004075
TH_G_236_3450,EXP_ZONE_08,236500.00000000047,3450500.0000000005,999999.9999997672
TH_G_236_3451,EXP_ZONE_08,236500.00000000003,3451500.0000000005,999999.9999997672
TH_G_236_3452,EXP_ZONE_08,236499.99999999962,3452499.9999999995,999999.9999990978
TH_G_236_3453,EXP_ZONE_08,236499.99999999985,3453500.0,999999.9999994761
TH_G_236_3454,EXP_ZONE_08,236500.0000000006,3454499.9999999995,1000000.0000004366
TH_G_236_3455,EXP_ZONE_08,236500.00000000044,3455500.0,999999.99999805
TH_G_236_3456,EXP_ZONE_08,236499.9999999998,3456500.0,999999.9999992724
TH_G_236_3457,EXP_ZONE_08,236500.00000000035,3457500.0,999999.9999983411
TH_G_236_3458,EXP_ZONE_08,236500.0000000005,3458500.0,1000000.0000002037
TH_G_236_3459,EXP_ZONE_08,236500.0000000004,3459500.0,1000000.0000001746
TH_G_236_3460,EXP_ZONE_08,236500.00000000015,3460500.0,1000000.0000004657
TH_G_236_3461,EXP_ZONE_08,236500.0000000002,3461499.9999999995,1000000.0000012806
TH_G_236_3462,EXP_ZONE_08,236499.99999999985,3462500.0000000005,1000000.000001688
TH_G_236_3463,EXP_ZONE_08,236499.99999999983,3463500.0000000005,1000000.0000004657
TH_G_237_3424,EXP_ZONE_07,237499.99999999965,3424499.9999999995,999999.9999999854
TH_G_237_3425,EXP_ZONE_07,237500.0000000001,3425499.9999999995,999999.9999991414
TH_G_237_3426,EXP_ZONE_07,237499.9999999999,3426500.0,1000000.0000009022
TH_G_237_3427,EXP_ZONE_07,237499.99999999997,3427499.9999999995,999999.9999996362
TH_G_237_3428,EXP_ZONE_07,237499.99999999977,3428499.9999999995,999999.9999990978
TH_G_237_3429,EXP_ZONE_07,237499.9999999997,3429499.9999999995,999999.9999992142
TH_G_237_3430,EXP_ZONE_07,237499.99999999994,3430499.9999999995,999999.9999988067
TH_G_237_3431,EXP_ZONE_07,237499.99999999968,3431499.9999999995,999999.9999998981
TH_G_237_3432,EXP_ZONE_07,237499.99999999956,3432500.0000000005,1000000.0000008731
TH_G_237_3433,EXP_ZONE_07,237499.9999999998,3433500.0,999999.9999992433
TH_G_237_3434,EXP_ZONE_07,237500.00000000006,3434499.999999999,999999.9999983847
TH_G_237_3435,EXP_ZONE_07,237500.00000000003,3435499.9999999995,1000000.0000010477
TH_G_237_3436,EXP_ZONE_07,237500.0,3436500.0000000005,1000000.000000713
TH_G_237_3437,EXP_ZONE_07,237499.99999999948,3437499.999999999,999999.9999996071
TH_G_237_3438,EXP_ZONE_07,237500.00000000003,3438499.999999999,999999.9999993743
TH_G_237_3439,EXP_ZONE_07,237500.0000000005,3439499.999999998,999999.9999989814
TH_G_237_3440,EXP_ZONE_07,237500.00000000006,3440499.9999999995,999999.9999990832
TH_G_237_3441,EXP_ZONE_07,237499.9999999995,3441500.0000000005,1000000.0000000873
TH_G_237_3442,EXP_ZONE_07,237499.99999999974,3442500.0000000005,999999.9999994034
TH_G_237_3443,EXP_ZONE_07,237500.00000000052,3443500.0000000005,1000000.0000011642
TH_G_237_3444,EXP_ZONE_08,237500.00000000058,3444499.9999999995,999999.9999997817
TH_G_237_3445,EXP_ZONE_08,237500.00000000015,3445500.0,1000000.0000002328
TH_G_237_3446,EXP_ZONE_08,237500.00000000017,3446499.9999999995,1000000.0000007567
TH_G_237_3447,EXP_ZONE_08,237499.99999999988,3447500.0,1000000.0000010623
TH_G_237_3448,EXP_ZONE_08,237500.00000000017,3448500.0,999999.9999998254
TH_G_237_3449,EXP_ZONE_08,237500.00000000032,3449499.9999999995,1000000.0000009022
TH_G_237_3450,EXP_ZONE_08,237500.0000000001,3450500.0,999999.9999998399
TH_G_237_3451,EXP_ZONE_08,237500.0000000003,3451499.9999999995,999999.9999989523
TH_G_237_3452,EXP_ZONE_08,237499.99999999985,3452500.0,1000000.0000016444
TH_G_237_3453,EXP_ZONE_08,237500.0000000001,3453500.0,1000000.0000011205
TH_G_237_3454,EXP_ZONE_08,237500.0000000002,3454500.0,1000000.0000001164
TH_G_237_3455,EXP_ZONE_08,237499.9999999996,3455500.0000000005,999999.9999991705
TH_G_237_3456,EXP_ZONE_08,237499.99999999945,3456500.0,999999.9999999854
TH_G_237_3457,EXP_ZONE_08,237499.99999999997,3457500.0,1000000.0000003492
TH_G_237_3458,EXP_ZONE_08,237500.00000000047,3458499.9999999995,1000000.0000008149
TH_G_237_3459,EXP_ZONE_08,237500.00000000052,3459499.9999999995,999999.9999999418
TH_G_237_3460,EXP_ZONE_08,237500.00000000044,3460499.9999999995,999999.999999025
TH_G_237_3461,EXP_ZONE_08,237500.0000000005,3461499.9999999995,999999.9999988213
TH_G_237_3462,EXP_ZONE_08,237500.00000000003,3462500.0,1000000.0000007858
TH_G_237_3463,EXP_ZONE_08,237500.00000000006,3463500.0,999999.9999986758
TH_G_238_3424,EXP_ZONE_07,238499.99999999994,3424499.9999999995,1000000.0000013097
TH_G_238_3425,EXP_ZONE_07,238499.9999999999,3425499.999999999,1000000.0000001892
TH_G_238_3426,EXP_ZONE_07,238499.99999999997,3426499.9999999995,1000000.0000005093
TH_G_238_3427,EXP_ZONE_07,238499.99999999997,3427500.0,999999.9999995634
TH_G_238_3428,EXP_ZONE_07,238499.99999999983,3428499.9999999995,1000000.0000005093
TH_G_238_3429,EXP_ZONE_07,238499.9999999998,3429500.0,1000000.000000844
TH_G_238_3430,EXP_ZONE_07,238499.9999999994,3430500.0,1000000.0000005675
TH_G_238_3431,EXP_ZONE_07,238499.9999999998,3431499.9999999995,1000000.0000000291
TH_G_238_3432,EXP_ZONE_07,238500.00000000032,3432500.0,1000000.0000015716
TH_G_238_3433,EXP_ZONE_07,238500.00000000017,3433500.0,1000000.0000006257
TH_G_238_3434,EXP_ZONE_07,238499.99999999994,3434499.9999999986,1000000.000000713
TH_G_238_3435,EXP_ZONE_07,238500.00000000012,3435500.0,1000000.0000006839
TH_G_238_3436,EXP_ZONE_07,238499.9999999998,3436500.0,999999.9999982101
TH_G_238_3437,EXP_ZONE_07,238499.9999999995,3437499.999999999,999999.9999995343
TH_G_238_3438,EXP_ZONE_07,238499.9999999998,3438499.9999999986,999999.9999998981
TH_G_238_3439,EXP_ZONE_07,238499.99999999983,3439499.999999999,1000000.0000000873
TH_G_238_3440,EXP_ZONE_07,238499.99999999942,3440499.999999999,1000000.0000008295
TH_G_238_3441,EXP_ZONE_07,238499.9999999993,3441500.0,1000000.0000002037
TH_G_238_3442,EXP_ZONE_07,238499.99999999988,3442499.9999999995,999999.9999989086
TH_G_238_3443,EXP_ZONE_07,238500.00000000058,3443499.9999999995,1000000.0000014552
TH_G_238_3444,EXP_ZONE_08,238500.00000000076,3444500.0000000005,999999.9999991414
TH_G_238_3445,EXP_ZONE_08,238500.00000000052,3445500.0,1000000.0000001892
TH_G_238_3446,EXP_ZONE_08,238500.0000000002,3446499.9999999995,999999.999999869
TH_G_238_3447,EXP_ZONE_08,238500.00000000006,3447500.0000000005,999999.9999994034
TH_G_238_3448,EXP_ZONE_08,238500.00000000052,3448500.0,1000000.0000001892
TH_G_238_3449,EXP_ZONE_08,238500.00000000047,3449499.9999999995,1000000.0000004802
TH_G_238_3450,EXP_ZONE_08,238500.00000000006,3450500.0000000005,999999.999999578
TH_G_238_3451,EXP_ZONE_08,238499.99999999977,3451499.9999999995,999999.9999993888
TH_G_238_3452,EXP_ZONE_08,238500.0000000001,3452500.0,1000000.0
TH_G_238_3453,EXP_ZONE_08,238500.0000000006,3453500.0,999999.9999990978
TH_G_238_3454,EXP_ZONE_08,238500.00000000026,3454500.0,1000000.0000012806
TH_G_238_3455,EXP_ZONE_08,238499.99999999985,3455500.0,1000000.000001528
TH_G_238_3456,EXP_ZONE_08,238499.9999999995,3456500.0,999999.9999990978
TH_G_238_3457,EXP_ZONE_08,238499.99999999988,3457500.0,999999.9999986612
TH_G_238_3458,EXP_ZONE_08,238500.0000000007,3458500.0,1000000.0000007567
TH_G_238_3459,EXP_ZONE_08,238500.0000000006,3459500.0,999999.9999999418
TH_G_238_3460,EXP_ZONE_08,238500.00000000015,3460499.9999999995,999999.9999989086
TH_G_238_3461,EXP_ZONE_08,238499.99999999977,3461499.999999999,999999.9999994179
TH_G_238_3462,EXP_ZONE_08,238499.9999999998,3462500.0000000005,1000000.0000018335
TH_G_238_3463,EXP_ZONE_08,238500.0000000001,3463500.0,999999.9999989377
TH_G_239_3424,EXP_ZONE_07,239500.00000000026,3424499.9999999986,1000000.0000006112
TH_G_239_3425,EXP_ZONE_07,239499.99999999968,3425500.0000000005,999999.9999994179
TH_G_239_3426,EXP_ZONE_07,239499.99999999953,3426499.9999999995,999999.999999869
TH_G_239_3427,EXP_ZONE_07,239500.0000000002,3427500.0,999999.9999982829
TH_G_239_3428,EXP_ZONE_07,239499.99999999968,3428499.9999999986,999999.9999996799
TH_G_239_3429,EXP_ZONE_07,239499.9999999995,3429499.9999999995,999999.9999998254
TH_G_239_3430,EXP_ZONE_07,239499.9999999998,3430500.0000000005,999999.9999998545
TH_G_239_3431,EXP_ZONE_07,239499.99999999988,3431499.9999999995,1000000.0000000582
TH_G_239_3432,EXP_ZONE_07,239500.0000000004,3432500.0,999999.9999995198
TH_G_239_3433,EXP_ZONE_07,239500.00000000023,3433499.999999999,999999.9999983411
TH_G_239_3434,EXP_ZONE_07,239499.9999999999,3434499.999999999,999999.9999993015
TH_G_239_3435,EXP_ZONE_07,239499.99999999988,3435500.0,999999.9999996362
TH_G_239_3436,EXP_ZONE_07,239500.00000000003,3436499.999999999,1000000.0000002328
TH_G_239_3437,EXP_ZONE_07,239499.99999999994,3437499.999999999,1000000.000002532
TH_G_239_3438,EXP_ZONE_07,239500.00000000006,3438499.9999999995,1000000.0000001892
TH_G_239_3439,EXP_ZONE_07,239500.00000000012,3439499.999999999,1000000.0000000582
TH_G_239_3440,EXP_ZONE_07,239499.9999999994,3440499.999999999,1000000.0000006694
